courseId,rating,feedbackTopic,feedback
A13,5,非常推薦的課！,本身有機器學習背景所以較熟悉Python，但總覺得用Python做出的圖表不夠精美且coding繁雜。 上完這堂課後完全理解Tableau的強大，很多精美的圖都能在幾個按鍵內完成，加上老師一步驟一步驟地慢慢教，讓我整體學習過程很快樂:-)
A13,5,從零輕鬆上手Tableau的入門課程,透過老師手把手的教學，真的可以輕鬆上手熱門軟體Tableau！謝謝老師的用心教導，以及豐富的相關資源分享，讓我們在課後可以持續精進自己！
A13,5,推薦此Tableau課程,"完全是素人的我, 從本堂課學到了很多有用的技巧~"
A13,3,內容有幫助 操作資源須加強,"課程確實不錯
但每次找程式碼 或是資源來源時總是要翻天覆地的找
有時候再版主的網頁，有時候在PPT
是否能整合成為單一來源區呢?
"
A13,5,細心講解、淺顯易懂,"每一單元老師都會先做觀念／概念的講述，讓我們實作時能更容易上手。對於剛入門Tableau的同學真的很有幫助！
謝謝老師的細心解說！"
A13,5,Tableau課後心得,"老師講授方式生動易懂,對實作很有幫助！"
A13,5,實用的入門課程！,非常實用的入門課程，淺顯易懂。
A13,5,五顆星的實用課程,這門課程非常實用，透過講師鉅細靡遺的說明，完整 step by step教學，從完全不會到製作儀表板，逐漸認識Tableau大數據視覺化，期望自己能多加練習，學以致用。
A13,5,淺顯易懂的入門課程,淺顯易懂的入門課程
A13,5,從零開始的手把手教學,老師講課的方式淺顯易懂，幾乎每堂課都會手把手的帶領實作，建議可以用手機或平板觀課，同時用電腦操作Tableau，可以較有效率的學習。
A13,5,非常適合新手的手把手教學,老師 Tableau 教學由淺入深，解說仔細具體。在每個單元開始時，會先帶領同學預覽該單元所要練習的內容與重點，讓同學有全貌性的認識，再開始進入實作，一一解說步驟，相當好消化吸收。讓初次接觸 Tableau 的我覺得很好上手，也推薦給其他想學習 Tableau 的網友 :)
A13,5,收穫滿滿,"內容易消化，除了利用實際案例帶同學一步步操作，老師也另外提供了非常多學習資源！
謝謝老師的教學～"
A13,5,Tableau課程心得,上完課後深深覺得這是套很棒的數據分析軟體，其實在很久之前就聽說過Tableau這個強大的視覺化軟體工具，傳統舊式Excel圖表簡報編製過程往往繁雜瑣碎，且虛耗費大量人力時間製作。此外，傳統Excel資料的呈現方式，無法以多層次的方式呈現，間接侷限分析者的思考深度與廣度，這次7.5小時的線上學習課程速成班，讓我能夠初步瞭解Tableau基本運作架構及使用方式，並透過大數據實戰練習，架設出豐富的儀表板介面，課程真的是物超所值!!
A13,5,很用心的一門課,感謝老師開的這一門課，收穫真的很多，也謝謝用心回答每一個問題，辛苦了~
A13,5,淺顯易懂~,很好理解~
A13,5,Thank you!,Thank you for the examples and summary. 
A13,5,很值得推薦的課程！,對於想從頭開始學習Tableau的同學，老師很用心且說明詳細清楚，非常推薦！
A13,5,值得推薦的好課,"從零開始學習Tableau, 到能夠將數據轉換成美麗的視覺, 讓人很有成就感. 彭老師的講解條理清晰仔細, 影片反覆觀看複習, 真的很棒."
A13,5,推薦!!,課程內容非常扎實，算是從0到1的學習到TABLEAU這款工具，有了好的基礎，後續再學習才會更容易，推薦!!
A13,5,老師傾囊相授、苦口婆心，真是很棒的老師,內容完整紮實，說明清晰
A13,5,新手第一次接觸Tableau,"不管是在哪個產業，現在都需要依靠大數據的整理整合來一起判斷各項決策，當初只會使用EXCEL，但在資料量上總會有點限制。
當初就有聽說TABLEAU這項工具的強大，所以選擇了這個課程。透過這支教學影片，可以讓零接觸TABLEAU的人快速上手及了解。"
A13,5,實用程度高，可以立即上手,"這個課程對於一般初步想要接觸Tableau的同學，上手程度會真的比較快。
未來學習的建議，老師都給的很一個方向，有助後續課程結束後的自我學習。

"
A13,5,超吸睛！Tableau資料視覺化神器實作入門,"相見恨晚，真心推薦：大數據視覺化類別銷售第一的《大數據時代超吸睛視覺化工具與技術》系列著作筆者親授
#了解Tableau完整功能 #學習Tableau基礎分析 #解說Tableau設計模組 #提供Tableau實戰案例 #運用Tableau豐富圖表 #提升Tableau實作經驗
"
A13,5,非常認真用心的老師,"非常認真用心的老師，物超所值的課程。
Tableau教學內容豐富且非常詳細，一步步帶著分析實作，除了教導如何用軟體作出各種圖表，也有教導適合分析的方式與心法，收獲良多。
每節課都有開場介紹，先看過理論與方式，再開始進行實作，最後再小結整理重點。

希望彭老師之後還可以再開授相關課程，謝謝。
"
A13,5,Tableau 入門最佳課程！,原本看到七小時課程有點擔心無法上完，但是老師的教學非常淺顯易懂，默默地就上完了。
A13,5,有效率的了解與學習Tableau的好課程,"本身已經有學python、excel、stata與經濟專業
所以數據處理和呈現上的內容對我來說算簡單
不過對數據不太了解的新手或大學生來說
老師以介紹各數據狀況再搭配Tableau的教學
不僅可以使Tableau這個工具學習更快上手
對數據相關的知識也會有一番提升
誠心推薦白紙新手可以直接上課學習"
A13,5,教活Tableau，能學以致用,"很開心有這樣的Tableau教學課程，它是個很有趣與實用的工具；現在是什麼都講數據的年代，但要能解讀與設定角度才是""數據""，這堂課就是這樣的養成教導，也充滿樂趣。
課程安排很用心，包含章節的安排、講義編排或補充資料，每堂課都有摘要講解、實作，還有小結，老師口條也很好呢！期待未來還有相關課程，讓我繼續努力並樂在其中呦。"
A13,5,學Tableau的最佳入門,老師講解得非常仔細，每堂課都有解說加上實作案例，可以輕鬆上手，從講義編排、回覆同學問題的速度，都可以看出是個非常用心的老師，推薦!
A13,5,非常實用,這堂課上完讓我對於一些研究資料有很大的啟發，教學內容包括巨量資料、時序資料、空間資料等，內容豐富且十分詳細，實作也有完整的影片手把手教學，且實作範例多以近年的熱門議題COVID-19為例，覺得貼近生活且讓人有感。
A13,5,非常實用!,只要一步步跟著做就能做出美美的儀表板!
A13,5,很喜歡,"之前就有在看youtube自學Tableau，可是知識點很凌亂，學習效率非常低，所以就放棄。
這堂課給我很有架構性、系統性的了解整個Tableau的常用功能，覺得受益良多。
希望老師還能在開相關課程！"
A13,5,太讚了,老師教課十分生動，內容淺顯易懂，適合所有需要視覺可視化的技能的人學習。
A13,5,理論及實作兼具的Tableau教學課程,因工作需求需製作大量的簡報，最令我頭痛的就是不知如何將數據資料以直覺且美觀的圖表呈現，而Tableau完全可以解決我的需求! 這門課程的安排非常實用，可以循序漸進累積實作經驗，非常推薦給想學Tableau的同學! 
A13,5,簡單易學,簡單易學
A13,5,Tableau 大數據視覺化心得,"在這競爭激烈的時代，每場簡報不往往是內容非常重要，呈現也成為致勝關鍵
要如何將「所想要表達的」資訊，清楚且第一時間傳遞成功，是一件很難但卻非常重要的功課！
如果成功，這場簡報可說是已經成功了８０％～
所以，數據視覺化的技巧與呈現顯得格外重要，如何成就致勝的一擊！
就需要將這堂課教學的種種融入數據中，的確是一堂幫助很大的課程～Ｎｉｃｅ　ｓｈｏｔ！"
A13,5,課程扎實，實作內容實用,這個課程每堂課的前半段會先教導一些理論知識，後半段實作練習， 深入淺出，讓我學習時輕鬆上手，非常推薦。
A13,5,課程扎實，實作練習很實用,"之前有上過官方教學的實體課程，上完後覺得一知半解，
這個課程每堂課的前半段會先教導一些理論知識，後半段實作練習，
深入淺出，讓學習的人可以輕鬆上手，非常推薦。"
A13,5,適合TABLEAU新手入門,"講師口條清楚，且每章節幾乎都有搭配實作，更容易入門。
另外也帶到了部分統計概念，對於新手而言也很友善
推薦給對Tableau有興趣，但不知該如何入門的人
"
A13,5,完整且詳細的內容,覺得能詳細入門Tableau，推薦給想學習的大家
A13,5,進入Tableau世界的最佳途徑,"很感謝彭老師的豐富教學。
不只讓我們理解為什麼資料需要視覺化，更能夠用淺顯易懂的方式示範每一個功能。
讓我們在思考及實作能力上都能夠有所成長。

衷心期望能從彭老師身上學到更多，謝謝老師！"
A13,5,實用且容易入手,"輔以資料處理的概念說明
並立即使用Tableau來進行實作演練
比起自己看書摸索
來得容易迅速理解內容"
A13,5,入門好課,"對Tableau零概念的人絕對友好！
老師講解詳細又不會一次塞很多資訊給你，在消化新資訊不會有壓力"
A13,5,初學者友善的 Tableau 入門課程,"課前沒使用過 Tableau，不過在講師清楚的講解各項操作後，能夠馬上的熟悉。
另外，課程的規劃很完善，不會有含糊的地方，講師的口條也很不錯，很棒的學習體驗。


"
A13,5,老師Tableau的課程平易近人適合新手,老師的內容設計由淺到深，循序漸進，很適合剛踏入數據分析的新手。
